2.963122934756229343e-03,1.217781569149886146e-02,4.119877212660717491e-01,-2.634749429534203463e-02,5.917460064379270746e-01,7.707427711543309717e-03,8.056569176561404477e-01,-8.060528394452136369e-02,1.216607558486610063e+00,8.233798785167436574e-01,-7.738843260763930143e-01,-2.352840419041142897e-02,1.233828082584688124e+00,7.515942444687873092e-01,-7.183169519677807813e-01
1.410433456478630068e-03,1.195390454359777400e-02,4.097804888664082767e-01,-2.500654124096279157e-02,5.903424232969558538e-01,6.416509149881669503e-03,8.067399361388843948e-01,-7.778785016491127080e-02,1.206715955726407996e+00,8.473532306683352333e-01,-7.915264902868683894e-01,-1.883449969858488199e-02,1.224989194502413392e+00,7.757109523956130515e-01,-7.371123453904179224e-01
-1.351155425120291118e-04,1.173715817690601862e-02,4.075675372201951197e-01,-2.366542295334927645e-02,5.889349394090964696e-01,5.125548190490998579e-03,8.078176240064274261e-01,-7.497041638530116403e-02,1.196824352966205929e+00,8.713265828199268093e-01,-8.091686544973437645e-01,-1.414059520675833674e-02,1.216150306420138660e+00,7.998276603224387937e-01,-7.559077388130550634e-01
-1.673477757035968239e-03,1.152755479087610828e-02,4.053488971408396591e-01,-2.232414829407536327e-02,5.875235640744403964e-01,3.834553363525569115e-03,8.088899741378386965e-01,-7.215298260569107114e-02,1.186932750206003861e+00,8.952999349715184962e-01,-8.268108187078191396e-01,-9.446690714931793229e-03,1.207311418337863707e+00,8.239443682492646470e-01,-7.747031322356923155e-01
-3.204607071862699760e-03,1.132507239616902146e-02,4.031245995920966219e-01,-2.098272612574813775e-02,5.861083066187916524e-01,2.543533199363439551e-03,8.099569794474568152e-01,-6.933554882608096437e-02,1.177041147445801794e+00,9.192732871231100722e-01,-8.444529829182945146e-01,-4.752786223105244512e-03,1.198472530255588975e+00,8.480610761760903893e-01,-7.934985256583294566e-01
-4.728457562929916369e-03,1.112968881523532759e-02,4.008946756872495687e-01,-1.964116531194938509e-02,5.846891763936064024e-01,1.252496228550082150e-03,8.110186328849370296e-01,-6.651811504647087148e-02,1.167149544685599727e+00,9.432466392747016481e-01,-8.620951471287698897e-01,-5.888173127869991523e-05,1.189633642173314243e+00,8.721777841029161316e-01,-8.122939190809665977e-01
-6.077564261726955790e-03,1.067493950783831441e-02,3.991720246931917404e-01,-1.790773147377627134e-02,5.831389387613968855e-01,-8.468619330483788093e-06,8.121750372807435836e-01,-6.325055637777457496e-02,1.159518741612883819e+00,9.601711846782705617e-01,-8.752190098045316002e-01,5.020313436770067368e-03,1.183155449476317678e+00,8.898838626780334327e-01,-8.273005664370419732e-01
-7.421730266860625258e-03,1.022798860204400875e-02,3.974434805360761991e-01,-1.617414836869694728e-02,5.815838404719114729e-01,-1.269433396622287246e-03,8.133246719271098879e-01,-5.998299770907829231e-02,1.151887938540167911e+00,9.770957300818394753e-01,-8.883428724802933107e-01,1.009950860481883574e-02,1.176677256779321112e+00,9.075899412531507338e-01,-8.423072137931172376e-01
-8.760901301132117264e-03,9.788824304743641569e-03,3.957090734542207389e-01,-1.444043044670397825e-02,5.800238944874123170e-01,-2.530387592763928915e-03,8.144675272414483302e-01,-5.671543904038200273e-02,1.144257135467452224e+00,9.940202754854083889e-01,-9.014667351560551323e-01,1.517870377286760324e-02,1.170199064082324547e+00,9.252960198282681459e-01,-8.573138611491926131e-01
-1.009502325388132032e-02,9.357434563212989678e-03,3.939688338814203994e-01,-1.270659215891367655e-02,5.784591138105688035e-01,-3.791320697282210637e-03,8.156035936976790968e-01,-5.344788037168571315e-02,1.136626332394736316e+00,1.010944820888977302e+00,-9.145905978318168428e-01,2.025789894091636900e-02,1.163720871385327982e+00,9.430020984033854470e-01,-8.723205085052678776e-01
-1.142404218279082645e-02,8.933807065514401402e-03,3.922227924459328330e-01,-1.097264795744565084e-02,5.768895114843489713e-01,-5.052222199879735469e-03,8.167328618263098861e-01,-5.018032170298942357e-02,1.128995529322020408e+00,1.027869366292546216e+00,-9.277144605075785533e-01,2.533709410896513650e-02,1.157242678688331416e+00,9.607081769785027481e-01,-8.873271558613432530e-01
-1.250223050192937960e-02,8.420613320266922761e-03,3.909848564325978937e-01,-9.279847007535826919e-03,5.754622670344470281e-01,-6.069016542000018645e-03,8.177531600044750659e-01,-4.730940833640250726e-02,1.123424621266275070e+00,1.039118529370379074e+00,-9.368320192684689296e-01,3.003830361302042493e-02,1.152642357111315130e+00,9.730965029085277829e-01,-8.985523887735653581e-01
-1.357784133320220216e-02,7.913251036340301914e-03,3.897422831762878959e-01,-7.586981307670915241e-03,5.740310073075781672e-01,-7.085768537673405032e-03,8.187677523255997292e-01,-4.443849496981559094e-02,1.117853713210529731e+00,1.050367692448211931e+00,-9.459495780293594169e-01,3.473951311707571682e-02,1.148042035534298844e+00,9.854848288385528177e-01,-9.097776216857875742e-01
-1.465083742766767200e-02,7.411718343917716653e-03,3.884950912165267556e-01,-5.894062669788975410e-03,5.725957422903300564e-01,-8.102471092532282163e-03,8.197766317103855060e-01,-4.156758160322868156e-02,1.112282805154784615e+00,1.061616855526044567e+00,-9.550671367902497932e-01,3.944072262113100524e-02,1.143441713957282779e+00,9.978731547685779635e-01,-9.210028545980096792e-01
